scheduler,topology,workload,placement_mode,placement_objective,job_id,model,ranks,trace_start_s,sim_start_s,sim_finish_s,jct_s,comm_s,compute_s,tensor_gib,intensity,placement
random_same,three_tier_clos,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,121.313185,121.313185,118.475944,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_same,three_tier_clos,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.798154,18.798154,13.119850,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_same,three_tier_clos,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,118.247081,118.247081,116.452580,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_same,three_tier_clos,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,122.779554,122.779554,121.362052,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_same,three_tier_clos,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,23.257841,23.257841,15.959105,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_same,three_tier_clos,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,127.751535,127.751535,125.552851,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_same,three_tier_clos,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,128.215859,128.215859,125.691439,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_same,three_tier_clos,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,31.949983,31.949983,26.443045,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_same,three_tier_clos,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,128.912239,128.912239,127.277665,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_same,three_tier_clos,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,129.744838,129.744838,127.734440,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_same,three_tier_clos,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,28.444577,28.444577,22.895573,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
random_intensity,three_tier_clos,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,113.330187,113.330187,111.350099,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
random_intensity,three_tier_clos,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,121.313183,121.313183,118.475947,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_intensity,three_tier_clos,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.786940,18.786940,13.119478,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_intensity,three_tier_clos,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,118.247079,118.247079,116.452578,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_intensity,three_tier_clos,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,122.779552,122.779552,121.362050,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_intensity,three_tier_clos,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,23.258678,23.258678,15.959943,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_intensity,three_tier_clos,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,127.751535,127.751535,125.552851,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_intensity,three_tier_clos,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,128.215859,128.215859,125.691437,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_intensity,three_tier_clos,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,31.954484,31.954484,26.467313,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_intensity,three_tier_clos,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,128.912239,128.912239,127.277665,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_intensity,three_tier_clos,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,129.744839,129.744839,127.734441,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_intensity,three_tier_clos,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,28.441210,28.441210,22.892206,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
crux_no_compress,three_tier_clos,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,72.249786,72.249786,70.599713,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,83.581784,83.581784,80.822239,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.637602,18.637602,11.592114,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,75.201884,75.201884,73.706466,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,80.159389,80.159389,78.174887,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.287438,24.287438,15.677775,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux_no_compress,three_tier_clos,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,82.720936,82.720936,80.956063,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,88.382633,88.382633,85.531674,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux_no_compress,three_tier_clos,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.759785,30.759785,24.812351,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux_no_compress,three_tier_clos,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,83.609385,83.609385,81.928297,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,89.129382,89.129382,86.776845,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.931402,31.931402,24.468004,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
crux,three_tier_clos,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,72.249786,72.249786,70.599713,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,three_tier_clos,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,83.581784,83.581784,80.822239,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux,three_tier_clos,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.637602,18.637602,11.592114,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux,three_tier_clos,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,75.201884,75.201884,73.706466,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,three_tier_clos,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,80.159389,80.159389,78.174887,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux,three_tier_clos,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.287438,24.287438,15.677775,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux,three_tier_clos,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,82.720936,82.720936,80.956063,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,three_tier_clos,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,88.382633,88.382633,85.531674,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux,three_tier_clos,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.759785,30.759785,24.812351,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux,three_tier_clos,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,83.609385,83.609385,81.928297,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,three_tier_clos,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,89.129382,89.129382,86.776845,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux,three_tier_clos,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.931402,31.931402,24.468004,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
random_same,dragonfly,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,121.734819,121.734819,119.754731,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
random_same,dragonfly,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,130.114794,130.114794,127.281317,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_same,dragonfly,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,19.502411,19.502411,13.818707,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_same,dragonfly,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,126.954016,126.954016,125.159515,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_same,dragonfly,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,131.798326,131.798326,130.380825,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_same,dragonfly,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.064397,24.064397,16.765662,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_same,dragonfly,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,137.401024,137.401024,135.202340,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_same,dragonfly,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,137.791802,137.791802,135.269666,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_same,dragonfly,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,33.377318,33.377318,27.874035,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_same,dragonfly,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,138.578436,138.578436,136.943862,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_same,dragonfly,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,139.579251,139.579251,137.599784,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_same,dragonfly,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,29.796012,29.796012,24.247008,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
random_intensity,dragonfly,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,121.734817,121.734817,119.754730,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
random_intensity,dragonfly,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,130.114795,130.114795,127.281318,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_intensity,dragonfly,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,19.499269,19.499269,13.815565,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_intensity,dragonfly,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,126.954017,126.954017,125.159515,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_intensity,dragonfly,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,131.798326,131.798326,130.380825,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_intensity,dragonfly,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.065891,24.065891,16.767156,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_intensity,dragonfly,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,137.401026,137.401026,135.202342,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_intensity,dragonfly,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,137.791802,137.791802,135.269667,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_intensity,dragonfly,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,33.378228,33.378228,27.895010,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_intensity,dragonfly,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,138.578436,138.578436,136.943862,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_intensity,dragonfly,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,139.579251,139.579251,137.599784,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_intensity,dragonfly,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,29.793787,29.793787,24.244783,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
crux_no_compress,dragonfly,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,72.249008,72.249008,70.598936,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,dragonfly,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,83.581336,83.581336,80.821790,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux_no_compress,dragonfly,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.635991,18.635991,11.590253,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux_no_compress,dragonfly,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,75.201295,75.201295,73.705877,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,dragonfly,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,80.159357,80.159357,78.174856,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux_no_compress,dragonfly,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.285706,24.285706,15.676043,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux_no_compress,dragonfly,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,82.721280,82.721280,80.956407,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,dragonfly,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,88.382343,88.382343,85.531384,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux_no_compress,dragonfly,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.758064,30.758064,24.810630,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux_no_compress,dragonfly,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,83.609464,83.609464,81.928376,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,dragonfly,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,89.129028,89.129028,86.776491,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux_no_compress,dragonfly,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.929256,31.929256,24.465115,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
crux,dragonfly,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,72.249008,72.249008,70.598936,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,dragonfly,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,83.581336,83.581336,80.821790,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux,dragonfly,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.635991,18.635991,11.590253,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux,dragonfly,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,75.201295,75.201295,73.705877,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,dragonfly,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,80.159357,80.159357,78.174856,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux,dragonfly,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.285706,24.285706,15.676043,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux,dragonfly,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,82.721280,82.721280,80.956407,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,dragonfly,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,88.382343,88.382343,85.531384,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux,dragonfly,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.758064,30.758064,24.810630,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux,dragonfly,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,83.609464,83.609464,81.928376,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,dragonfly,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,89.129028,89.129028,86.776491,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux,dragonfly,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.929256,31.929256,24.465115,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
